location,reviewer_name,is_local_guide,contributor_info,rating,time,text,likes,has_photo,owner_response,semi_clean_text,final_text,wordcloud_text,sentiment,aspects
Telaga Punggur Ferry Terminal,Semua Tentang Batam,True,Local Guide · 184 ulasan · 2.243 foto,5 bintang,8 tahun lalu,".
Pelabuhan Telaga punggur akan disulap sebesar Mall Kakak.
Badan Pengusahaan (BP) Batam masih terus melakukan perbaikan Pelabuhan Domestik … Lainnya",1,False,,pelabuhan telaga punggur akan disulap sebesar mall kakak badan pengusahaan bp batam masih terus melakukan perbaikan pelabuhan domestik lainnya,sulap besar kakak badan usaha bp laku baik lain,disulap sebesar kakak badan pengusahaan bp melakukan perbaikan lainnya,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,ARM Channel,True,Local Guide · 144 ulasan · 109 foto,5 bintang,8 tahun lalu,Pelabuhan domestik yg berstandar internasional. Keren deh....,0,False,,pelabuhan domestik yg berstandar internasional keren deh,standar keren,berstandar keren,NETRAL,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,"N ruli Ruliyana,Se",True,Local Guide · 355 ulasan · 2.444 foto,5 bintang,3 tahun lalu,Pelabuhan Ferry Telaga Punggur di Kota Batam kepulauan Riau melayani jalur domestik ke Tanjung Uban serta Tanjung Pinang juga disampingnya ada pelabuhan penyeberangan Roro,0,False,,pelabuhan ferry telaga punggur di kota batam kepulauan riau melayani jalur domestik ke tanjung uban serta tanjung pinang juga disampingnya ada pelabuhan penyeberangan roro,pulau riau layan jalur samping,kepulauan riau melayani jalur disampingnya,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Sutarmi Syafri,False,5 ulasan · 8 foto,5 bintang,6 bulan lalu,Terminalnya nyaman dan luar biasa,0,False,,terminalnya nyaman dan luar biasa,terminal nyaman biasa,terminalnya nyaman biasa,POSITIF,"['Kenyamanan', 'Keamanan']"
Telaga Punggur Ferry Terminal,gondres,True,Local Guide · 103 ulasan · 202 foto,4 bintang,6 tahun lalu,Msih prlu ditata lg tmpt parkirny,0,False,,msih prlu ditata lg tmpt parkirny,msih prlu tata lg tmpt parkirny,msih prlu ditata lg tmpt parkirny,POSITIF,['Parkir']
Telaga Punggur Ferry Terminal,Abdul Gafur,True,Local Guide · 235 ulasan · 403 foto,5 bintang,setahun lalu,terminak bersih dan rapi,0,True,,terminak bersih dan rapi,terminak bersih rapi,terminak bersih rapi,POSITIF,['Kebersihan']
Telaga Punggur Ferry Terminal,Bhakti Adi Chandra,True,Local Guide · 84 ulasan · 96 foto,4 bintang,8 tahun lalu,Local ferry terminal from Bintan to cross Batam.,0,True,,local ferry terminal from bintan to cross batam,local cross,local cross,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Erik Firmansyah,True,Local Guide · 58 ulasan · 22 foto,5 bintang,5 tahun lalu,Terminal ferry yang sangat bagus dan lengkap fasilitasnya luar biasa. Suatu kebanggan bisa menggunakannya untuk berpergian,0,False,,terminal ferry yang sangat bagus dan lengkap fasilitasnya luar biasa suatu kebanggan bisa menggunakannya untuk berpergian,bagus lengkap fasilitas biasa suatu banggan guna pergi,bagus lengkap fasilitasnya biasa suatu kebanggan menggunakannya berpergian,POSITIF,['Fasilitas']
Telaga Punggur Ferry Terminal,avri lita,True,Local Guide · 165 ulasan · 207 foto,5 bintang,2 tahun lalu,"Perdana naik speed ke pulau Bintan,, oke pelayanan nya",0,False,,perdana naik speed ke pulau bintan oke pelayanan nya,perdana speed oke layan,perdana speed oke pelayanan,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Ng Luther,True,Local Guide · 14 ulasan · 4 foto,3 bintang,setahun lalu,"Ok to wait for a while,  but aware if is afternoon where is hot and lack of shelter, plan your time to depart properly",0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Frenky,True,Local Guide · 73 ulasan · 20 foto,4 bintang,8 tahun lalu,"Just good enough seaport after renovation. As faf as i know, this serve domestik ferry",0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,J,True,Local Guide · 168 ulasan · 577 foto,1 bintang,3 tahun lalu,Very rude and aggressive ojek and taxi drivers. Please get rid of them.,0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Rini Astuti,True,Local Guide · 33 ulasan · 58 foto,4 bintang,2 tahun lalu,Akses keluar pelabuhannya cukup baik.,0,True,,akses keluar pelabuhannya cukup baik,akses labuh baik,akses pelabuhannya baik,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Melky Agustino,False,44 ulasan · 39 foto,5 bintang,9 tahun lalu,Akses yang mudah untuk berpergian ke Tanjung Pinang dan Tanjung Uban,0,False,,akses yang mudah untuk berpergian ke tanjung pinang dan tanjung uban,akses mudah pergi,akses mudah berpergian,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Ronie Harp,True,Local Guide · 130 ulasan · 5 foto,5 bintang,setahun lalu,sampai sat ini pelayanan di segala bidang sudah lumayan dan bersih itulah hasil keputusan gubernur kepri walikota batam dan berjalan dengan dukungan masyarakat dan pelaksana pelabuhan Ferry,0,False,,sampai sat ini pelayanan di segala bidang sudah lumayan dan bersih itulah hasil keputusan gubernur kepri walikota batam dan berjalan dengan dukungan masyarakat dan pelaksana pelabuhan ferry,sat layan segala bidang lumayan bersih hasil putus gubernur kepri walikota jalan dukung masyarakat laksana,sat pelayanan segala bidang lumayan bersih hasil keputusan gubernur kepri walikota berjalan dukungan masyarakat pelaksana,POSITIF,"['Kebersihan', 'Akses']"
Telaga Punggur Ferry Terminal,IkaRini,True,Local Guide · 93 ulasan · 58 foto,5 bintang,7 tahun lalu,Terminal Ferry bagi yang akan menyebrang ke tanjung pinang dari batam... pelabuhan Bersih dan nyaman... Fasilitas modern dan ok,0,False,,terminal ferry bagi yang akan menyebrang ke tanjung pinang dari batam pelabuhan bersih dan nyaman fasilitas modern dan ok,menyebrang bersih nyaman fasilitas modern,menyebrang bersih nyaman fasilitas modern,POSITIF,"['Fasilitas', 'Kebersihan', 'Kenyamanan', 'Keamanan']"
Telaga Punggur Ferry Terminal,iwan syahroni roni,True,Local Guide · 138 ulasan · 122 foto,5 bintang,4 tahun lalu,Mantaap penyebrangan antar pulau ke Tanjung Pinang.,0,True,,mantaap penyebrangan antar pulau ke tanjung pinang,mantaap penyebrangan antar,mantaap penyebrangan antar,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,ivan richardo,True,Local Guide · 21 ulasan · 4 foto,5 bintang,3 tahun lalu,bagus banget tempatnya bersih teratur,0,False,,bagus banget tempatnya bersih teratur,bagus bersih atur,bagus bersih teratur,POSITIF,['Kebersihan']
Telaga Punggur Ferry Terminal,Stephanie Young,True,Local Guide · 66 ulasan · 311 foto,1 bintang,7 tahun lalu,"Pelabuhannya oke, yang gak oke itu kita didekatin dan diikutin terus""an sma taxi pangkalan disitu.",0,False,,pelabuhannya oke yang tidak oke itu kita didekatin dan diikutin terus an sma taxi pangkalan disitu,labuh oke oke didekatin diikutin sma pangkal situ,pelabuhannya oke oke didekatin diikutin sma pangkalan disitu,NEGATIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Burhan Batama,True,Local Guide · 17 ulasan · 12 foto,5 bintang,3 tahun lalu,Semoga pelayanan nya semakin baik.,0,False,,semoga pelayanan nya semakin baik,moga layan makin baik,semoga pelayanan semakin baik,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Joko Setiawan,True,Local Guide · 167 ulasan · 10 foto,5 bintang,setahun lalu,Kapal2nya ready kalo buat menikmati danau Toba,0,False,,kapal nya ready kalo buat menikmati danau toba,ready nikmat danau toba,ready menikmati danau toba,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Syaiful Bahri Siregar,False,71 ulasan · 96 foto,3 bintang,9 tahun lalu,Sedang ada renovasi dan tempat masih kurang teratur.,0,False,,sedang ada renovasi dan tempat masih kurang teratur,renovasi kurang atur,renovasi kurang teratur,NETRAL,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Endah Prasetiyawati,True,Local Guide · 37 ulasan · 5 foto,5 bintang,6 tahun lalu,Renovated sea port that more comfortable foe any passengers,1,False,,pelabuhan laut yang telah direnovasi agar lebih nyaman bagi penumpang mana pun,renovasi nyaman,direnovasi nyaman,NETRAL,"['Kenyamanan', 'Keamanan']"
Telaga Punggur Ferry Terminal,Amplang Ibibfood Pusat Oleh-oleh,True,Local Guide · 90 ulasan · 74 foto,5 bintang,setahun lalu,Pengalaman pertama di pelabuhan batam menuju tanjung pinang,0,True,,pengalaman pertama di pelabuhan batam menuju tanjung pinang,alam pertama tuju,pengalaman pertama menuju,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Guardian Hasibuan,True,Local Guide · 231 ulasan · 97 foto,3 bintang,8 tahun lalu,Masih tahap pembangunan jadi belum rapi. Nanti kalau udah nampak hasil akhirnya baru deh di kasi bintang 5. Transportasi online gak bisa masuk kesini.,0,False,,masih tahap pembangunan jadi belum rapi nanti kalau udah nampak hasil akhirnya baru deh di kasi bintang transportasi online tidak bisa masuk kesini,tahap bangun rapi udah nampak hasil akhir baru kasi bintang transportasi online kesini,tahap pembangunan rapi udah nampak hasil akhirnya baru kasi bintang transportasi online kesini,NETRAL,"['Kebersihan', 'Akses']"
Telaga Punggur Ferry Terminal,Rims Fae,True,Local Guide · 108 ulasan · 250 foto,3 bintang,7 tahun lalu,Tempatnya masih belum rapi dan msh blm bagus spt prlabuhan lainnys. Tempat parkir msh tanah dan ssh dpt parkiran u mobil,0,False,,tempatnya masih belum rapi dan msh belum bagus spt prlabuhan lainnys tempat parkir msh tanah dan ssh dpt parkiran u mobil,rapi msh bagus spt prlabuhan lainnys parkir msh tanah ssh dpt parkir u,rapi msh bagus spt prlabuhan lainnys parkir msh tanah ssh dpt parkiran u,NETRAL,"['Kebersihan', 'Parkir']"
Telaga Punggur Ferry Terminal,Naufal Firdaus,True,Local Guide · 89 ulasan · 236 foto,3 bintang,7 tahun lalu,"Dermaga yg bersih, penataan yg bagus, tapi loket menawarkan dg teriak teriak",0,False,,dermaga yg bersih penataan yg bagus tapi loket menawarkan dg teriak teriak,dermaga bersih tata bagus tawar dg teriak teriak,dermaga bersih penataan bagus menawarkan dg teriak teriak,NETRAL,['Kebersihan']
Telaga Punggur Ferry Terminal,Rizcy Emyelda,True,Local Guide · 15 ulasan · 4 foto,1 bintang,2 tahun lalu,"Layanan nya buruk ketika hari besar,",0,False,,layanan nya buruk ketika hari besar,layan buruk besar,layanan buruk besar,NEGATIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Antonius Panjaitan,False,8 ulasan · 5 foto,2 bintang,setahun lalu,Tiket kapal ro-ro menuju Kuala Tungkal dibilang habis lalu disarankan beli kepada agen di area itu juga,0,False,,tiket kapal ro ro menuju kuala tungkal dibilang habis lalu disarankan beli kepada agen di area itu juga,ro ro tuju kuala tungkal bilang habis saran agen,ro ro menuju kuala tungkal dibilang habis disarankan agen,NEGATIF,['Tiket']
Telaga Punggur Ferry Terminal,Anil John,True,Local Guide · 167 ulasan · 919 foto,4 bintang,7 tahun lalu,We got ferry to go to Tanjung Uban from here. It's only 20 minutes to reach Uban. Every half an hour there's a ferry. It costed us IDR 53K per person for tickets. Good facilities available here. Also there are ferries to Tanjung Pinang.,1,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Muhammad Rusmanto,True,Local Guide · 26 ulasan · 455 foto,5 bintang,6 tahun lalu,Indah bangett....,0,True,,indah bangett,indah bangett,indah bangett,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Faisal Sir,True,Local Guide · 1.430 ulasan · 2.837 foto,5 bintang,4 tahun lalu,"Boarding pass Rp. 10.000,- Kapal Ferry berangkat on time, jika telat datang bisa ditinggal. Ada rumah makan Padang di dalam terminal.",0,False,,boarding pass rp kapal ferry berangkat on time jika telat datang bisa ditinggal ada rumah makan padang di dalam terminal,boarding pass rp berangkat telat tinggal rumah makan padang,boarding pass rp berangkat telat ditinggal rumah makan padang,POSITIF,"['Harga', 'Tiket']"
Telaga Punggur Ferry Terminal,Deus Blasphemic,False,15 ulasan,1 bintang,6 tahun lalu,"Salah satu pelabuhan utama ke Tj. Pinang, tapi tidak banyak pilihan transportasi darat. Dikuasai oleh mafia taxi pangkalan",1,False,,salah satu pelabuhan utama ke tj pinang tapi tidak banyak pilihan transportasi darat dikuasai oleh mafia taxi pangkalan,utama tj pilih transportasi darat asai mafia pangkal,utama tj pilihan transportasi darat dikuasai mafia pangkalan,NETRAL,['Akses']
Telaga Punggur Ferry Terminal,Abednego Juntak (Nego),True,Local Guide · 101 ulasan · 15 foto,5 bintang,5 tahun lalu,"Pelayanan baik, bersih, teratur dan tepat waktu",0,True,,pelayanan baik bersih teratur dan tepat waktu,layan baik bersih atur tepat,pelayanan baik bersih teratur tepat,POSITIF,['Kebersihan']
Telaga Punggur Ferry Terminal,alasroban,True,Local Guide · 1.456 ulasan · 25.980 foto,4 bintang,6 tahun lalu,"Dahulu sering naik kapal dari sini. Nyebrang ke tj pinang, nyebrang ke tj uban. Waktu itu masih jelek & kumuh. Sekarang terlihat di foto-foto terbaru nampaknya sudah di percantik.",0,False,,dahulu sering naik kapal dari sini nyebrang ke tj pinang nyebrang ke tj uban waktu itu masih jelek kumuh sekarang terlihat di foto foto terbaru nampaknya sudah di percantik,nyebrang tj nyebrang tj jelek kumuh lihat foto foto baru nampaknya cantik,nyebrang tj nyebrang tj jelek kumuh terlihat foto foto terbaru nampaknya percantik,POSITIF,['Kebersihan']
Telaga Punggur Ferry Terminal,Ayiph Sastroe,True,Local Guide · 13 ulasan · 93 foto,3 bintang,7 tahun lalu,Pelayanan cukup memuaskan.hanya saja keberangkatan kapal sering tidak on time,0,False,,pelayanan cukup memuaskan hanya saja keberangkatan kapal sering tidak on time,layan muas berangkat,pelayanan memuaskan keberangkatan,NETRAL,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Sugeng Pribadi,True,Local Guide · 132 ulasan · 192 foto,5 bintang,3 tahun lalu,"Layanan mulai dari penjualan tiket, pemeriksaan penumpang sampai masuk kapal cukup bagus.
Hanya usul, pengelola perlu punya media sosial (minimal Instagram) yang memberi … Lainnya",0,True,,layanan mulai dari penjualan tiket pemeriksaan penumpang sampai masuk kapal cukup bagus hanya usul pengelola perlu punya media sosial minimal instagram yang memberi lainnya,layan mulai jual periksa bagus usul kelola punya media sosial minimal instagram beri lain,layanan mulai penjualan pemeriksaan bagus usul pengelola punya media sosial minimal instagram memberi lainnya,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,ᄅ ᄐ ᄂ ᄆ,True,Local Guide · 313 ulasan · 498 foto,1 bintang,6 tahun lalu,Tak bisa memilih trasportasi yg diinginkan,0,False,,tak bisa memilih trasportasi yg diinginkan,tak pilih trasportasi ingin,tak memilih trasportasi diinginkan,NEGATIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Rhama Yunita,False,4 ulasan,5 bintang,4 tahun lalu,"Kebersihan bagus, suasananya aman dan nyaman. Pelayananannya cukup memuaskan",0,False,,kebersihan bagus suasananya aman dan nyaman pelayananannya cukup memuaskan,bersih bagus suasana aman nyaman pelayananannya muas,kebersihan bagus suasananya aman nyaman pelayananannya memuaskan,POSITIF,"['Kebersihan', 'Pelayanan', 'Kenyamanan', 'Keamanan']"
Telaga Punggur Ferry Terminal,Peri Kecil,True,Local Guide · 158 ulasan · 217 foto,5 bintang,6 tahun lalu,Asyik nya menyusuri lautan,0,True,,asyik nya menyusuri lautan,asyik susur laut,asyik menyusuri lautan,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Jendri Sunandar Saragih SE MSi Ak,True,Local Guide · 65 ulasan · 171 foto,5 bintang,4 tahun lalu,Lumayan bagus dermaganya,0,True,,lumayan bagus dermaganya,lumayan bagus dermaga,lumayan bagus dermaganya,POSITIF,['Umum/Lainnya']
Telaga Punggur Ferry Terminal,Yana Puspita,False,3 ulasan,2 bintang,6 bulan lalu,"Pertama ke sini karena pindah tugas, bawa barang pindahan, jelas banyak.  Dari depan sampe kapal sejauh itu gak ada troli sebiji biji. Padahal itu  hal utama dalam sebuah layanan transportasi publik seperti pelabuhan kapal penumpang. … Lainnya",0,False,,pertama ke sini karena pindah tugas bawa barang pindahan jelas banyak dari depan sampe kapal sejauh itu tidak ada troli sebiji biji padahal itu hal utama dalam sebuah layanan transportasi publik seperti pelabuhan kapal penumpang lainnya,pertama pindah pindah jelas sampe jauh troli biji biji utama buah layan transportasi publik lain,pertama pindah pindahan jelas sampe sejauh troli sebiji biji utama sebuah layanan transportasi publik lainnya,NEGATIF,['Akses']
Telaga Punggur Ferry Terminal,Ir Buang Yeo,True,Local Guide · 17 ulasan · 9 foto,3 bintang,7 tahun lalu,Masih dalam tahap finishing sehingga masih belum nyaman,0,False,,masih dalam tahap finishing sehingga masih belum nyaman,tahap finishing nyaman,tahap finishing nyaman,NETRAL,"['Kenyamanan', 'Keamanan']"
